frame.time_epoch,ip.src,ip.dst,ip.len,tcp.len,tcp.flags.ack
"1628693442.673751000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673762000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673768000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673779000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673784000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673795000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673801000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673812000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673818000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673829000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673835000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673845000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673851000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673862000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673868000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673895000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673901000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673911000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673917000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673928000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673933000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673944000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673950000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673961000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673967000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673978000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673986000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673997000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674003000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674013000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674019000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674029000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674035000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674045000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674050000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674061000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674067000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674078000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674084000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674094000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674100000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674110000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674116000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674127000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674133000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674144000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674230000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674249000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674258000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674269000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674275000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674285000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674291000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674301000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674307000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674317000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674323000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674334000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674341000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674592000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674598000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674609000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674677000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674694000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674703000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674715000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674721000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674732000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674738000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674749000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674754000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674765000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674771000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674782000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674861000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674880000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674889000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674900000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674906000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.674917000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.674923000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676065000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676085000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676099000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676106000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676117000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676123000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676133000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676376000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676394000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676407000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676419000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676426000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676437000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676443000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676453000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676459000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676470000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676551000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676567000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676576000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676587000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676593000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676603000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676609000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676619000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676698000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676715000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676724000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676734000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676740000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676750000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676756000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676767000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676846000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676863000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676872000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676883000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676889000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676901000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676907000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676919000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.676927000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.676939000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677017000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677034000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677043000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677055000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677060000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677071000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677077000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677087000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677093000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677103000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677109000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677120000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677126000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677136000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677142000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677152000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677158000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677168000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677248000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677265000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677273000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677345000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677441000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677458000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677668000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677685000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677694000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677705000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677711000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677722000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677728000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677739000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677745000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677755000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677761000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677772000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677850000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677867000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677876000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677888000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677894000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677904000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677910000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677921000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677927000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677938000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.677943000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.677954000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.678025000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.678042000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.678051000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.678063000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.678069000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.678080000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.678086000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.678117000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.678123000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.678134000","10.0.3.10","10.0.0.10","40","0","1"
