frame.time_epoch,ip.src,ip.dst,ip.len
"1628093009.051536000","10.0.1.2","10.0.0.10","311"
"1628093010.054410000","10.0.1.2","10.0.0.10","311"
"1628093011.055284000","10.0.1.2","10.0.0.10","311"
"1628093012.057081000","10.0.1.2","10.0.0.10","311"
"1628093013.057813000","10.0.1.2","10.0.0.10","311"
"1628093014.094021000","10.0.1.2","10.0.0.10","311"
"1628093015.211918000","10.0.1.2","10.0.0.10","311"
"1628093016.344567000","10.0.1.2","10.0.0.10","311"
"1628093017.356518000","10.0.1.2","10.0.0.10","311"
"1628093018.359102000","10.0.1.2","10.0.0.10","311"
"1628093019.359672000","10.0.1.2","10.0.0.10","311"
"1628093020.361236000","10.0.1.2","10.0.0.10","311"
"1628093021.364675000","10.0.1.2","10.0.0.10","311"
"1628093022.365033000","10.0.1.2","10.0.0.10","311"
"1628093023.370709000","10.0.1.2","10.0.0.10","311"
"1628093024.373590000","10.0.1.2","10.0.0.10","311"
"1628093025.375231000","10.0.1.2","10.0.0.10","311"
"1628093026.377069000","10.0.1.2","10.0.0.10","311"
"1628093027.379395000","10.0.1.2","10.0.0.10","311"
"1628093028.380533000","10.0.1.2","10.0.0.10","311"
"1628093029.385227000","10.0.1.2","10.0.0.10","311"
"1628093030.387659000","10.0.1.2","10.0.0.10","311"
"1628093031.392763000","10.0.1.2","10.0.0.10","311"
"1628093032.394111000","10.0.1.2","10.0.0.10","311"
"1628093033.394681000","10.0.1.2","10.0.0.10","311"
"1628093034.395069000","10.0.1.2","10.0.0.10","311"
"1628093035.413418000","10.0.1.2","10.0.0.10","311"
"1628093036.415658000","10.0.1.2","10.0.0.10","311"
"1628093037.418861000","10.0.1.2","10.0.0.10","311"
"1628093038.428091000","10.0.1.2","10.0.0.10","311"
"1628093039.429358000","10.0.1.2","10.0.0.10","311"
"1628093040.432884000","10.0.1.2","10.0.0.10","311"
"1628093041.446317000","10.0.1.2","10.0.0.10","311"
"1628093042.447088000","10.0.1.2","10.0.0.10","311"
"1628093043.449362000","10.0.1.2","10.0.0.10","311"
"1628093044.451521000","10.0.1.2","10.0.0.10","311"
"1628093045.452710000","10.0.1.2","10.0.0.10","311"
"1628093046.457230000","10.0.1.2","10.0.0.10","311"
"1628093047.459332000","10.0.1.2","10.0.0.10","311"
"1628093048.466401000","10.0.1.2","10.0.0.10","311"
"1628093049.467296000","10.0.1.2","10.0.0.10","311"
"1628093050.502440000","10.0.1.2","10.0.0.10","311"
"1628093051.503914000","10.0.1.2","10.0.0.10","311"
"1628093052.515926000","10.0.1.2","10.0.0.10","311"
"1628093053.522794000","10.0.1.2","10.0.0.10","311"
"1628093054.524369000","10.0.1.2","10.0.0.10","311"
"1628093055.525803000","10.0.1.2","10.0.0.10","311"
"1628093056.530365000","10.0.1.2","10.0.0.10","311"
"1628093057.534438000","10.0.1.2","10.0.0.10","311"
"1628093058.536659000","10.0.1.2","10.0.0.10","311"
"1628093059.537774000","10.0.1.2","10.0.0.10","311"
"1628093060.541930000","10.0.1.2","10.0.0.10","311"
"1628093061.544361000","10.0.1.2","10.0.0.10","311"
"1628093062.551980000","10.0.1.2","10.0.0.10","311"
"1628093063.553999000","10.0.1.2","10.0.0.10","311"
"1628093064.555768000","10.0.1.2","10.0.0.10","311"
"1628093065.556816000","10.0.1.2","10.0.0.10","311"
"1628093066.558929000","10.0.1.2","10.0.0.10","311"
"1628093067.560983000","10.0.1.2","10.0.0.10","311"
"1628093068.565057000","10.0.1.2","10.0.0.10","311"
"1628093069.570093000","10.0.1.2","10.0.0.10","311"
"1628093070.571113000","10.0.1.2","10.0.0.10","311"
"1628093071.571410000","10.0.1.2","10.0.0.10","311"
"1628093072.572615000","10.0.1.2","10.0.0.10","311"
"1628093073.573896000","10.0.1.2","10.0.0.10","311"
"1628093074.575011000","10.0.1.2","10.0.0.10","311"
"1628093075.577721000","10.0.1.2","10.0.0.10","311"
"1628093076.582309000","10.0.1.2","10.0.0.10","311"
"1628093077.593939000","10.0.1.2","10.0.0.10","311"
"1628093078.600710000","10.0.1.2","10.0.0.10","311"
"1628093079.603090000","10.0.1.2","10.0.0.10","311"
"1628093080.604754000","10.0.1.2","10.0.0.10","311"
"1628093081.605960000","10.0.1.2","10.0.0.10","311"
"1628093082.608537000","10.0.1.2","10.0.0.10","311"
"1628093083.610647000","10.0.1.2","10.0.0.10","311"
"1628093084.615243000","10.0.1.2","10.0.0.10","311"
"1628093085.617508000","10.0.1.2","10.0.0.10","311"
"1628093086.624426000","10.0.1.2","10.0.0.10","311"
"1628093087.626941000","10.0.1.2","10.0.0.10","311"
"1628093088.629544000","10.0.1.2","10.0.0.10","311"
"1628093089.632947000","10.0.1.2","10.0.0.10","311"
"1628093090.634110000","10.0.1.2","10.0.0.10","311"
"1628093091.705185000","10.0.1.2","10.0.0.10","311"
"1628093092.706419000","10.0.1.2","10.0.0.10","311"
"1628093093.707725000","10.0.1.2","10.0.0.10","311"
"1628093094.733778000","10.0.1.2","10.0.0.10","311"
"1628093095.737024000","10.0.1.2","10.0.0.10","311"
"1628093096.756718000","10.0.1.2","10.0.0.10","311"
"1628093097.758150000","10.0.1.2","10.0.0.10","311"
"1628093098.769215000","10.0.1.2","10.0.0.10","311"
"1628093099.772406000","10.0.1.2","10.0.0.10","311"
"1628093100.773752000","10.0.1.2","10.0.0.10","311"
"1628093101.775922000","10.0.1.2","10.0.0.10","311"
"1628093102.777389000","10.0.1.2","10.0.0.10","311"
"1628093103.791583000","10.0.1.2","10.0.0.10","311"
"1628093104.793247000","10.0.1.2","10.0.0.10","311"
"1628093105.793975000","10.0.1.2","10.0.0.10","311"
"1628093106.804388000","10.0.1.2","10.0.0.10","311"
"1628093107.804982000","10.0.1.2","10.0.0.10","311"
"1628093108.807548000","10.0.1.2","10.0.0.10","311"
"1628093109.817614000","10.0.1.2","10.0.0.10","311"
"1628093110.820030000","10.0.1.2","10.0.0.10","311"
"1628093111.821993000","10.0.1.2","10.0.0.10","311"
"1628093112.832968000","10.0.1.2","10.0.0.10","311"
"1628093113.835092000","10.0.1.2","10.0.0.10","311"
"1628093114.841543000","10.0.1.2","10.0.0.10","311"
"1628093115.843653000","10.0.1.2","10.0.0.10","311"
"1628093116.844759000","10.0.1.2","10.0.0.10","311"
"1628093117.848714000","10.0.1.2","10.0.0.10","311"
"1628093118.850050000","10.0.1.2","10.0.0.10","311"
"1628093119.873130000","10.0.1.2","10.0.0.10","311"
"1628093120.875335000","10.0.1.2","10.0.0.10","311"
"1628093121.884211000","10.0.1.2","10.0.0.10","311"
"1628093122.886510000","10.0.1.2","10.0.0.10","311"
"1628093123.888812000","10.0.1.2","10.0.0.10","311"
"1628093124.889638000","10.0.1.2","10.0.0.10","311"
"1628093125.891200000","10.0.1.2","10.0.0.10","311"
"1628093126.892905000","10.0.1.2","10.0.0.10","311"
"1628093127.893732000","10.0.1.2","10.0.0.10","311"
"1628093128.895065000","10.0.1.2","10.0.0.10","311"
"1628093129.897852000","10.0.1.2","10.0.0.10","311"
"1628093130.898556000","10.0.1.2","10.0.0.10","311"
"1628093131.905558000","10.0.1.2","10.0.0.10","311"
"1628093132.908900000","10.0.1.2","10.0.0.10","311"
"1628093133.914957000","10.0.1.2","10.0.0.10","311"
